Speed1,E1,N1,Speed2,Alt2,E2,N2,U2,IVS1
11.724188860124643,21518.73732670368,67504.83828871752,7.186999973397037,311.8650000031426,21527.47613513252,67540.27349038488,-230.7257694291088,30.896853151494213
11.960833306629173,21518.404234937687,67503.68868898098,7.378999983852192,311.85200000237575,21527.3385740005,67539.55042818155,-230.73063763050988,31.35790514868137
12.104363318132291,21518.07120713435,67502.52056594446,7.473999977341503,311.83200000044326,21527.208844958408,67538.80508931883,-230.7422964689921,31.817416553110288
12.225257760412068,21517.72521515145,67501.35239853736,7.706999976567496,311.83000000458355,21527.063657459992,67538.04877354231,-230.73578576869045,32.26595361606066
12.358498872750552,21517.37928711813,67500.1657078371,7.817999979836947,311.7800000018658,21526.92612544396,67537.28086082032,-230.7771809363856,32.723318005971144
12.48865331073848,21517.033423036908,67498.96049383543,8.042999970825532,311.7970000010431,21526.773376988684,67536.48026177648,-230.75117411314528,33.163380777904784
12.671795537747569,21516.661630698574,67497.75519108614,8.205999982912804,311.76200000110293,21526.620491764323,67535.66799672862,-230.77704642689176,33.598976331166945
12.74536110306838,21516.28990229372,67496.53136504305,8.34099997924489,311.77700000248456,21526.46781342266,67534.84514740968,-230.7528041937445,34.042600749525874
12.855452199320515,21515.90520967472,67495.30749464022,8.497999984124395,311.7180000064376,21526.30714542148,67534.01037215679,-230.8024132499897,34.47633959510496
13.0463110913236,21515.52058098205,67494.06510094536,8.613999975843456,311.7059999999707,21526.14667419013,67533.16498080826,-230.80490759605135,34.91807574601836
13.14868554119188,21515.11008806861,67492.80409519655,8.82399998316145,311.6920000040062,21525.97071555685,67532.29728590821,-230.8091134559275,35.35931325139095
13.272152209794438,21514.71255905692,67491.54313385101,8.913999972422626,311.6600000022685,21525.79473469624,67531.418285605,-230.83120059033584,35.786499541574095
